dirty_id,dirty_name,clean_id,clean_name,entity_type,pattern
65175,Cesar A. Perez Jr.,132289,Cesar A. Perez Jr,person,trailing_punct
65224,Harriet’s,65223,Harriet,person,possessive
65431,King Henry VIII’s,560250,King Henry VIII,place,possessive
65433,Tyndale’s,65429,Tyndale,people,possessive
65448,William Tyndale’s,65427,William Tyndale,person,possessive
65510,Robert Louis Stevenson’s,65531,Robert Louis Stevenson,person,possessive
66022,Sister Holland’s,114242,Sister Holland,people,possessive
66027,Henry Fairlie’s,66097,Henry Fairlie,person,possessive
66059,Richard E. Turley Sr.,121786,Richard E. Turley Sr,person,trailing_punct
66159,4th ed.,95033,4th ed,person,trailing_punct
66250,Howard W. Hunter’s,55755,Howard W. Hunter,person,possessive
66424,Tom’s,64187,Tom,person,possessive
66604,Sister Spencer’s,66602,Sister Spencer,person,possessive
66613,Baur Dee’s,66617,Baur Dee,person,possessive
66750,Jacob Marley’s,68456,Jacob Marley,person,possessive
66771,Sea Gull’s,66769,Sea Gull,people,possessive
66878,Lyman Wight’s,196389,Lyman Wight,people,possessive
67028,Maria’s,61269,Maria,person,possessive
67082,Abraham Joshua Heschel.,573009,Abraham Joshua Heschel,person,trailing_punct
67241,the General Authority Area Supervisor’s,67236,the General Authority Area Supervisor,people,possessive
67337,Cory’s,67328,Cory,person,possessive
67353,Grant’s,59770,Grant,person,possessive
67382,John Benbow’s,62910,John Benbow,person,possessive
67435,Sister Kimball’s,86658,Sister Kimball,person,possessive
67591,McKay’s,56112,McKay,person,possessive
67666,Elder Hunter’s,87849,Elder Hunter,person,possessive
67783,The First Council of the Seventy:,60011,the First Council of the Seventy,people,trailing_punct
68101,The Aaronic Priesthood and Young Men’s,87563,the Aaronic Priesthood and Young Men,people,possessive
68282,5th ed.,58561,5th ed,person,trailing_punct
68423,"Nephi, Alma,",27277,"Nephi, Alma",people,trailing_punct
68477,Scribner’s,426222,Scribner,person,possessive
68534,Papua New Guinea’s,57012,Papua New Guinea,place,possessive
68575,Tiffany’s,68577,Tiffany,people,possessive
68606,Verdi’s,68602,Verdi,person,possessive
68707,Willard’s,522736,WILLARD,people,possessive
68792,BYU’s,21135,BYU,people,possessive
69072,Agnes’s,69070,Agnes,place,possessive
69483,Lucy Mack Smith’s,55881,Lucy Mack Smith,person,possessive
69567,Gerrit W. Gong’s,56736,Gerrit W. Gong,person,possessive
69677,Orville’s,57057,Orville,person,possessive
69766,Luke’s,19262,Luke,person,possessive
69804,Nelson’s,55877,Nelson,person,possessive
69871,Martin Luther King Jr.,134577,Martin Luther King Jr,person,trailing_punct
70133,Elder Patrick Kearon’s,74197,Elder Patrick Kearon,person,possessive
70320,the upcoming year:,598457,the upcoming year,period,trailing_punct
70328,Surely the Lord’s,135484,Surely the Lord,concept,possessive
70424,Moroni’s,19324,Moroni,person,possessive
70997,3d ed.,581526,3d ed,object,trailing_punct
71040,Philemon Merrill’s,71036,Philemon Merrill,person,possessive
71139,John A.,161446,John A,person,trailing_punct
71145,Sister Call’s,71146,Sister Call,people,possessive
71576,Bob Merrick’s,71572,Bob Merrick,person,possessive
71617,Eleanor Roosevelt’s,71619,Eleanor Roosevelt,person,possessive
71635,Uncle Zene’s,71636,Uncle Zene,person,possessive
72043,"The New Dictionary of Thoughts,",118319,The New Dictionary of Thoughts,people,trailing_punct
72284,Terry’s,59164,Terry,person,possessive
72426,Helaman’s,18900,Helaman,person,possessive
72433,Abraham Lincoln’s,58721,Abraham Lincoln,person,possessive
72757,Russell M. Nelson’s,18135,Russell M. Nelson,person,possessive
72960,Thomas Kane’s,211551,Thomas Kane,person,possessive
73028,Sam’s,19557,Sam,person,possessive
73107,Elder Neal A. Maxwell’s,57696,Elder Neal A. Maxwell,person,possessive
73275,S. Marc Clay Jr.,135539,S. Marc Clay Jr,person,trailing_punct
73300,Edvaldo B. Pinto Jr.,135545,Edvaldo B. Pinto Jr,person,trailing_punct
73761,Andy Reid’s,73739,Andy Reid,person,possessive
73824,"Ask, Seek,",146567,"Ask, Seek",concept,trailing_punct
74246,Mary Bommeli’s,112271,Mary Bommeli,person,possessive
74265,Benson’s,55975,Benson,person,possessive
74328,C. S. Lewis’s,55734,C. S. Lewis,person,possessive
74513,Jesus’s,18645,Jesus,person,possessive
74954,Ronald Reagan’s,60104,Ronald Reagan,person,possessive
75198,bachelor’s,625064,Bachelor,people,possessive
75242,Jerry’s,62843,Jerry,person,possessive
75456,Gordon B. Hinckley’s,55974,Gordon B. Hinckley,person,possessive
75872,Milton V. Backman Jr.,137143,Milton V. Backman Jr,person,trailing_punct
75907,Parley P. Pratt Jr.,129615,Parley P. Pratt Jr,person,trailing_punct
75943,Boyd K.,164498,Boyd K,person,trailing_punct
76013,the United States Navy’s,60068,the United States Navy,people,possessive
76244,Jimmy’s,61212,Jimmy,person,possessive
76307,Clark’s,63071,Clark,person,possessive
76381,Ishmael’s,18917,Ishmael,person,possessive
76383,J. C. Penney’s,343066,J. C. Penney,people,possessive
76545,Cooper’s,76549,Cooper,people,possessive
76675,Nelson Mandela’s,76389,Nelson Mandela,person,possessive
76732,Hyrum Shumway’s,76720,Hyrum Shumway,person,possessive
77144,Heber C. Kimball’s,30760,Heber C. Kimball,person,possessive
77195,Martin Luther’s,79657,Martin Luther,person,possessive
77245,Kevin’s,57826,Kevin,person,possessive
77364,Elder Wirthlin’s,66215,Elder Wirthlin,person,possessive
77624,Cassie’s,77623,Cassie,people,possessive
77664,Mar.,9470,Mar,place,trailing_punct
77860,LeGrand R. Curtis Jr.,138515,LeGrand R. Curtis Jr,person,trailing_punct
77879,Carlos R. Fusco Jr.,138519,Carlos R. Fusco Jr,person,trailing_punct
78232,Laurence’s,443839,Laurence,person,possessive
78455,Modesto M. Amistad Jr.,139349,Modesto M. Amistad Jr,person,trailing_punct
78532,Ronald Poelman’s,139447,Ronald Poelman,person,possessive
78583,Darlene’s,78580,Darlene,person,possessive
78686,n.d.,353196,n.d,place,trailing_punct
78829,2nd ed.,63178,2nd ed,period,trailing_punct
78834,Ephraim K. Hanks’s,102775,Ephraim K. Hanks,person,possessive
80064,Cleiton’s,80059,Cleiton,people,possessive
80132,Elder Joseph B. Wirthlin’s,77363,Elder Joseph B. Wirthlin,person,possessive
80566,Elder Davies’s,541765,Elder Davies,people,possessive
80758,South Africa’s,59286,South Africa,place,possessive
80790,T. S. Eliot’s,60892,T. S. Eliot,person,possessive
80830,Carlos G. Revillo Jr.,140900,Carlos G. Revillo Jr,person,trailing_punct
80838,Sister Obedoza’s,80841,Sister Obedoza,person,possessive
81212,Steven’s,85315,Steven,person,possessive
81216,Christopher Williams’s,141663,Christopher Williams,person,possessive
81674,Misti’s,81673,Misti,person,possessive
81897,Children’s,34543,Children,person,possessive
81905,Calif.,277137,Calif,place,trailing_punct
82042,N.J.,815665,N.J,place,trailing_punct
82226,Sister Turay’s,82225,Sister Turay,people,possessive
82304,"May 1, 2015:",197499,"May 1, 2015",period,trailing_punct
82354,Ruth Gardner’s,141983,Ruth Gardner,person,possessive
82649,Susan’s,58617,Susan,person,possessive
82675,Catherine’s,43296,Catherine,person,possessive
82781,Heber J. Grant’s,56231,Heber J. Grant,person,possessive
82959,Rice University’s,350131,Rice University,people,possessive
83049,Linda K. Burton’s,60957,Linda K. Burton,person,possessive
83148,Helen Keller’s,83142,Helen Keller,person,possessive
83151,Anne Sullivan’s,83144,Anne Sullivan,person,possessive
83153,Matthew’s,19212,Matthew,person,possessive
83424,Dieter F. Uchtdorf’s,56574,Dieter F. Uchtdorf,person,possessive
83675,Boyd K. Packer’s,56035,Boyd K. Packer,person,possessive
83751,the Apostle Paul’s,60821,the Apostle Paul,place,possessive
83895,Virginia Reed’s,83879,Virginia Reed,person,possessive
83918,Andrew E. Kimball Jr.,295751,Andrew E. Kimball Jr,person,trailing_punct
83983,Joseph Fielding Smith Jr.,152010,Joseph Fielding Smith Jr,person,trailing_punct
84004,Wendy’s,116304,Wendy,people,possessive
84005,Wendy’s,58637,Wendy,person,possessive
84017,Rudyard Kipling’s,62519,Rudyard Kipling,person,possessive
84048,Elder Heber C. Kimball’s,93845,Elder Heber C. Kimball,person,possessive
84180,Joseph F.’s,19732,Joseph F.,person,possessive
84244,Nephi’s,18918,Nephi,person,possessive
84286,Richard G. Scott’s,56157,Richard G. Scott,person,possessive
84449,Leonard’s,84448,Leonard,person,possessive
84458,Grant Remund’s,84455,Grant Remund,people,possessive
84710,Noah Webster’s,163815,Noah Webster,person,possessive
84790,Jenny’s,84789,Jenny,person,possessive
84870,Lorenzo Snow’s,29850,Lorenzo Snow,person,possessive
85042,Matthew Henry’s,396169,Matthew Henry,person,possessive
85156,Elder Whitney’s,85152,Elder Whitney,person,possessive
85199,Elder Smith’s,85201,Elder Smith,person,possessive
85248,momma’s,115697,Momma,person,possessive
85388,Billy’s,102340,Billy,person,possessive
85390,Billy’s,227283,Billy,people,possessive
85475,Elder Packer’s,62209,Elder Packer,people,possessive
85568,Thorgeir’s,85566,Thorgeir,people,possessive
85587,Elder Holland’s,58357,Elder Holland,person,possessive
85704,Sister Calamassi’s,85703,Sister Calamassi,person,possessive
86261,Aley K. Auna Jr.,144869,Aley K. Auna Jr,person,trailing_punct
86348,Sammy’s,86349,Sammy,person,possessive
86389,Neil L. Andersen’s,56936,Neil L. Andersen,person,possessive
86400,Elder Cook’s,62152,Elder Cook,person,possessive
86835,Elder Scott’s,73817,Elder Scott,person,possessive
87176,Victoria’s,62760,Victoria,people,possessive
87290,Laurie’s,467114,Laurie,person,possessive
87334,Society’s,78393,Society,people,possessive
87436,A Mighty Change of Heart:,681202,A Mighty Change of Heart,work,trailing_punct
87474,Sister Stucki’s,87475,Sister Stucki,person,possessive
87549,Ezekiel’s,18689,Ezekiel,person,possessive
87605,the U.S. Government’s,766967,the U.S. Government,people,possessive
87866,"The International Dictionary of Thoughts,",66908,The International Dictionary of Thoughts,people,trailing_punct
88076,Sister Pearson’s,675365,Sister Pearson,person,possessive
88234,Glen’s,88233,Glen,person,possessive
88305,Thomas Jefferson’s,63085,Thomas Jefferson,person,possessive
88417,Jane Austen’s,146238,Jane Austen,person,possessive
88516,“days,70063,Days,period,leading_quote
88710,8th ed.,76125,8th ed,period,trailing_punct
88801,George Washington’s,76388,George Washington,person,possessive
88938,Gerald Massey.,88763,Gerald Massey,person,trailing_punct
89004,“How Gentle God’s Commands,116291,How Gentle God’s Commands,concept,leading_quote
89017,Dale Carnegie’s,72442,Dale Carnegie,person,possessive
89084,"Behold, the Lord’s",67265,"Behold, the Lord",concept,possessive
89245,26–27.,652043,26–27,place,trailing_punct
89275,Robert’s,59317,Robert,person,possessive
89344,"The Weight of Glory,",68162,The Weight of Glory,concept,trailing_punct
89457,World War I.,71295,World War I,period,trailing_punct
89501,Elder Sheffield’s,89498,Elder Sheffield,people,possessive
89658,Armin’s,89655,Armin,person,possessive
89690,Robert Browning’s,74839,Robert Browning,person,possessive
90014,O. Henry’s,90012,O. Henry,person,possessive
90086,Beloved Son’s,49982,Beloved Son,person,possessive
90300,Evan Stephens’s,87644,Evan Stephens,person,possessive
90399,New England’s,56040,New England,place,possessive
90408,Maxwell Anderson’s,90409,Maxwell Anderson,person,possessive
90518,Allen’s,88406,Allen,person,possessive
90809,James Whitcomb Riley’s,90811,James Whitcomb Riley,person,possessive
90827,Carry On.,92396,Carry On,concept,trailing_punct
90875,Bishop Victor L. Brown’s,67258,Bishop Victor L. Brown,people,possessive
90934,Children’s,105168,Children,concept,possessive
91149,Mike’s,71020,Mike,person,possessive
156037,“lloró,140113,Lloró,person,leading_quote
92143,Elder Marvin J. Ashton’s,60030,Elder Marvin J. Ashton,person,possessive
92207,John Bunyan’s,107730,John Bunyan,person,possessive
92299,about twenty years of age.,119991,about twenty years of age,period,trailing_punct
92450,Kimball’s,55957,Kimball,person,possessive
92493,Elder Kearon’s,57848,Elder Kearon,person,possessive
92776,Relational Faith:,815411,Relational Faith,people,trailing_punct
92945,Lesa’s,92946,Lesa,people,possessive
92947,Lesa’s,56531,Lesa,person,possessive
92952,Bertel Thorvaldsen’s,240741,Bertel Thorvaldsen,place,possessive
93334,Jaime N. Rivera Jr.,147913,Jaime N. Rivera Jr,person,trailing_punct
93448,Debbie’s,65863,Debbie,people,possessive
93753,2d ed.,350320,2d ed,period,trailing_punct
93780,Dennison Harris’s,93777,Dennison Harris,person,possessive
94048,Gordon’s,73176,Gordon,person,possessive
94169,Bruce R. McConkie’s,55784,Bruce R. McConkie,person,possessive
94179,the First Council of the Seventy:,60011,the First Council of the Seventy,people,trailing_punct
94559,Samuelson Jr.,132364,Samuelson Jr,person,trailing_punct
94661,"hours, days,",107821,"hours, days",period,trailing_punct
94837,John Greenleaf Whittier’s,65201,John Greenleaf Whittier,person,possessive
94985,Satan’s,22477,Satan,person,possessive
95013,Induced Abortion:,95014,Induced Abortion,people,trailing_punct
95104,Elder Widtsoe’s,72254,Elder Widtsoe,person,possessive
95165,Elder Ashton’s,56237,Elder Ashton,person,possessive
95226,the Uruguay Montevideo Mission.,86043,the Uruguay Montevideo Mission,people,trailing_punct
95383,Doug’s,79341,Doug,person,possessive
95427,Lloyd Douglas’s,148225,Lloyd Douglas,person,possessive
95505,"Dear President Benson,",95702,Dear President Benson,concept,trailing_punct
95518,Lucy’s,43297,Lucy,person,possessive
95706,Abigail Adams’s,627714,Abigail Adams,person,possessive
95807,Lemuel’s,19211,Lemuel,person,possessive
95947,Kacie’s,95944,Kacie,person,possessive
95995,Elder Roberts’s,95994,Elder Roberts,person,possessive
96001,B. H. Roberts’s,67319,B. H. Roberts,person,possessive
96035,Robert L. Lively Jr.,148800,Robert L. Lively Jr,person,trailing_punct
96406,Danny’s,96404,Danny,person,possessive
96572,Lena Sofia Renlund’s,366646,Lena Sofia Renlund,person,possessive
96584,"August 1, 2023:",96586,"August 1, 2023",period,trailing_punct
96650,Tomas S. Merdegia Jr.,149051,Tomas S. Merdegia Jr,person,trailing_punct
97012,Edward’s,19484,Edward,person,possessive
97026,King Mosiah’s,28067,King Mosiah,people,possessive
97232,"Behold, I, Nephi,",93416,"Behold, I, Nephi",concept,trailing_punct
97268,Elder Woodruff’s,97267,Elder Woodruff,person,possessive
97310,William Saroyan’s,97299,William Saroyan,person,possessive
97355,Barbara’s,60944,Barbara,person,possessive
97357,Aunt Emma’s,564784,Aunt Emma,person,possessive
97406,Arlene’s,97404,Arlene,person,possessive
97872,Randy Spaulding’s,97871,Randy Spaulding,person,possessive
97893,Mary Fielding Smith’s,48817,Mary Fielding Smith,person,possessive
97899,Willard Marriott Jr.,157638,Willard Marriott Jr,person,trailing_punct
98166,Elder Christiansen’s,108854,Elder Christiansen,person,possessive
98404,Sister Louden’s,98400,Sister Louden,person,possessive
98947,Richard E. Turley Jr.,150712,Richard E. Turley Jr,person,trailing_punct
99039,Elder Neil L. Andersen’s,59307,Elder Neil L. Andersen,person,possessive
99040,Brianna’s,150423,Brianna,person,possessive
99277,Robert E. Lee’s,63211,Robert E. Lee,person,possessive
99594,Phillip Brown’s,99592,Phillip Brown,person,possessive
99664,"The Holy Temple,",60855,The Holy Temple,concept,trailing_punct
99794,15th ed.,84830,15th ed,period,trailing_punct
99802,Brent’s,99801,Brent,people,possessive
99962,Samuel Smith’s,55772,Samuel Smith,person,possessive
100176,Henry Van Dyke’s,60369,Henry Van Dyke,person,possessive
100274,Cassius’s,432017,Cassius,people,possessive
100405,King David’s,36327,King David,person,possessive
100510,Clate W. Mask Jr.,298266,Clate W. Mask Jr,person,trailing_punct
100632,Elder Russell M. Nelson’s,55471,Elder Russell M. Nelson,person,possessive
100798,Bill’s,60036,Bill,person,possessive
101099,A Tale of Two Cities:,56504,A Tale of Two Cities,concept,trailing_punct
101280,The Lost Battalion’s,101279,the Lost Battalion,people,possessive
101579,Oaks’s,57461,Oaks,person,possessive
101622,Henry Clegg Jr.,151892,Henry Clegg Jr,person,trailing_punct
101624,Henry’s,66298,Henry,person,possessive
101766,Parley Pratt’s,48656,Parley Pratt,person,possessive
101820,John Taylor’s,30565,John Taylor,person,possessive
101884,Elder Bowen’s,99747,Elder Bowen,person,possessive
102062,Anna’s,3448,Anna,person,possessive
102074,Elder Kimball’s,63851,Elder Kimball,person,possessive
102205,Lisa’s,61398,Lisa,person,possessive
102249,Sean’s,9424,Sean,people,possessive
102277,28:31.,394140,28:31,period,trailing_punct
102690,J. M. Barrie’s,105521,J. M. Barrie,person,possessive
103153,Newton Hall’s,90020,Newton Hall,person,possessive
103346,Sister Allen’s,56010,Sister Allen,person,possessive
103563,Neal A. Maxwell’s,56149,Neal A. Maxwell,person,possessive
103898,Elder Wilson’s,103899,Elder Wilson,person,possessive
104302,Bayley’s,104299,Bayley,people,possessive
104343,Bruce’s,99755,Bruce,person,possessive
104353,Porter’s,69050,Porter,person,possessive
104423,Alex’s,78738,Alex,person,possessive
104603,the Book of Mormon the Savior’s,98138,the Book of Mormon the Savior,concept,possessive
105316,Ernesto A. Deyro Jr.,153974,Ernesto A. Deyro Jr,person,trailing_punct
